year,page_url,doc_url,filename,doc_type
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe16.xls,sbe16.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe17.pdf,sbe17.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe17.xls,sbe17.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe18.pdf,sbe18.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe18.xls,sbe18.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe19.pdf,sbe19.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe19.xls,sbe19.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe20.pdf,sbe20.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe20.xls,sbe20.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe21.pdf,sbe21.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe21.xls,sbe21.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe22.pdf,sbe22.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe22.xls,sbe22.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe23.pdf,sbe23.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe23.xls,sbe23.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe24.pdf,sbe24.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe24.xls,sbe24.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe25.pdf,sbe25.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe25.xls,sbe25.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe26.pdf,sbe26.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe26.xls,sbe26.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe27.pdf,sbe27.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe27.xls,sbe27.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe28.pdf,sbe28.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe28.xls,sbe28.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe29.pdf,sbe29.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe29.xls,sbe29.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe30.pdf,sbe30.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe30.xls,sbe30.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe31.pdf,sbe31.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe31.xls,sbe31.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe32.pdf,sbe32.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe32.xls,sbe32.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe33.pdf,sbe33.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe33.xls,sbe33.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe34.pdf,sbe34.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe34.xls,sbe34.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe35.pdf,sbe35.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe35.xls,sbe35.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe36.pdf,sbe36.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe36.xls,sbe36.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe37.pdf,sbe37.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe37.xls,sbe37.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe38.pdf,sbe38.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe38.xls,sbe38.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe39.pdf,sbe39.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe39.xls,sbe39.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe40.pdf,sbe40.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe40.xls,sbe40.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe41.pdf,sbe41.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe41.xls,sbe41.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe42.pdf,sbe42.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe42.xls,sbe42.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe43.pdf,sbe43.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe43.xls,sbe43.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe44.pdf,sbe44.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe44.xls,sbe44.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe45.pdf,sbe45.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe45.xls,sbe45.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe46.pdf,sbe46.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe46.xls,sbe46.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe47.pdf,sbe47.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe47.xls,sbe47.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe48.pdf,sbe48.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe48.xls,sbe48.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe49.pdf,sbe49.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe49.xls,sbe49.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe50.pdf,sbe50.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe50.xls,sbe50.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe51.pdf,sbe51.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe51.xls,sbe51.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe52.pdf,sbe52.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe52.xls,sbe52.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe53.pdf,sbe53.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe53.xls,sbe53.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe54.pdf,sbe54.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe54.xls,sbe54.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe55.pdf,sbe55.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe55.xls,sbe55.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe56.pdf,sbe56.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe56.xls,sbe56.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe57.pdf,sbe57.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe57.xls,sbe57.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe58.pdf,sbe58.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe58.xls,sbe58.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe59.pdf,sbe59.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe59.xls,sbe59.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe60.pdf,sbe60.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe60.xls,sbe60.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe61.pdf,sbe61.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe61.xls,sbe61.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe62.pdf,sbe62.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe62.xls,sbe62.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe63.pdf,sbe63.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe63.xls,sbe63.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe64.pdf,sbe64.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe64.xls,sbe64.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe65.pdf,sbe65.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe65.xls,sbe65.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe66.pdf,sbe66.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe66.xls,sbe66.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe67.pdf,sbe67.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe67.xls,sbe67.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe68.pdf,sbe68.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe68.xls,sbe68.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe69.pdf,sbe69.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe69.xls,sbe69.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe70.pdf,sbe70.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe70.xls,sbe70.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe71.pdf,sbe71.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe71.xls,sbe71.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe72.pdf,sbe72.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe72.xls,sbe72.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe73.pdf,sbe73.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe73.xls,sbe73.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe74.pdf,sbe74.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe74.xls,sbe74.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe75.pdf,sbe75.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe75.xls,sbe75.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe76.pdf,sbe76.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe76.xls,sbe76.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe77.pdf,sbe77.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe77.xls,sbe77.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe78.pdf,sbe78.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe78.xls,sbe78.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe79.pdf,sbe79.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe79.xls,sbe79.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe80.pdf,sbe80.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe80.xls,sbe80.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe81.pdf,sbe81.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe81.xls,sbe81.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe82.pdf,sbe82.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe82.xls,sbe82.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe83.pdf,sbe83.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe83.xls,sbe83.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe84.pdf,sbe84.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe84.xls,sbe84.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe85.pdf,sbe85.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe85.xls,sbe85.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe86.pdf,sbe86.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe86.xls,sbe86.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe87.pdf,sbe87.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe87.xls,sbe87.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe88.pdf,sbe88.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe88.xls,sbe88.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe89.pdf,sbe89.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe89.xls,sbe89.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe90.pdf,sbe90.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe90.xls,sbe90.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe91.pdf,sbe91.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe91.xls,sbe91.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe92.pdf,sbe92.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe92.xls,sbe92.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe93.pdf,sbe93.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe93.xls,sbe93.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe94.pdf,sbe94.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe94.xls,sbe94.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe95.pdf,sbe95.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe95.xls,sbe95.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe96.pdf,sbe96.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe96.xls,sbe96.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe97.pdf,sbe97.pdf,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe97.xls,sbe97.xls,expenditure_budget
2023-2024,https://www.indiabudget.gov.in/budget2023-24/index.php,https://www.indiabudget.gov.in/budget2023-24/doc/eb/sbe98.pdf,sbe98.pdf,expenditure_budget
